sample-pruner: freed 0.36 GB, 6797 pruned, 61 checked
sample-pruner: freed 0.56 GB, 6803 pruned, 61 checked
sample-pruner: freed 0.86 GB, 6815 pruned, 61 checked
sample-pruner: freed 0.07 GB, 6816 pruned, 61 checked
sample-pruner: freed 0.57 GB, 6821 pruned, 61 checked
sample-pruner: freed 0.34 GB, 6825 pruned, 61 checked
sample-pruner: freed 0.78 GB, 6834 pruned, 61 checked
sample-pruner: freed 0.81 GB, 6843 pruned, 61 checked
sample-pruner: freed 0.93 GB, 6853 pruned, 61 checked
sample-pruner: freed 0.52 GB, 6860 pruned, 61 checked
sample-pruner: freed 0.17 GB, 6862 pruned, 61 checked
sample-pruner: freed 0.22 GB, 6864 pruned, 61 checked
sample-pruner: freed 0.57 GB, 6869 pruned, 61 checked
sample-pruner: freed 0.37 GB, 6874 pruned, 61 checked
sample-pruner: freed 0.65 GB, 6880 pruned, 61 checked
sample-pruner: freed 0.54 GB, 6885 pruned, 61 checked
sample-pruner: freed 0.64 GB, 6891 pruned, 61 checked
sample-pruner: freed 0.71 GB, 6901 pruned, 61 checked
sample-pruner: freed 0.49 GB, 6907 pruned, 61 checked
sample-pruner: freed 0.32 GB, 6910 pruned, 61 checked
sample-pruner: freed 0.14 GB, 6911 pruned, 61 checked
sample-pruner: freed 0.35 GB, 6915 pruned, 61 checked
sample-pruner: freed 0.80 GB, 6923 pruned, 61 checked
sample-pruner: freed 0.46 GB, 6927 pruned, 61 checked
sample-pruner: freed 0.60 GB, 6934 pruned, 61 checked
sample-pruner: freed 0.41 GB, 6939 pruned, 61 checked
sample-pruner: freed 0.47 GB, 6945 pruned, 61 checked
sample-pruner: freed 0.47 GB, 6951 pruned, 61 checked
sample-pruner: freed 0.46 GB, 6957 pruned, 61 checked
sample-pruner: freed 0.41 GB, 6962 pruned, 61 checked
sample-pruner: freed 0.70 GB, 6971 pruned, 61 checked
sample-pruner: freed 0.81 GB, 6981 pruned, 61 checked
sample-pruner: freed 0.36 GB, 6987 pruned, 61 checked
sample-pruner: freed 0.57 GB, 6995 pruned, 61 checked
sample-pruner: freed 0.35 GB, 6999 pruned, 61 checked
sample-pruner: freed 0.43 GB, 7002 pruned, 61 checked
sample-pruner: freed 0.24 GB, 7004 pruned, 61 checked
sample-pruner: freed 0.54 GB, 7011 pruned, 61 checked
sample-pruner: freed 0.32 GB, 7015 pruned, 61 checked
sample-pruner: freed 1.16 GB, 7028 pruned, 61 checked
sample-pruner: freed 0.45 GB, 7033 pruned, 61 checked
sample-pruner: freed 0.34 GB, 7038 pruned, 61 checked
sample-pruner: freed 0.53 GB, 7044 pruned, 61 checked
sample-pruner: freed 0.67 GB, 7052 pruned, 61 checked
sample-pruner: freed 0.95 GB, 7062 pruned, 61 checked
sample-pruner: freed 0.35 GB, 7065 pruned, 61 checked
sample-pruner: freed 0.24 GB, 7068 pruned, 61 checked
sample-pruner: freed 0.65 GB, 7075 pruned, 61 checked
sample-pruner: freed 0.58 GB, 7082 pruned, 61 checked
sample-pruner: freed 0.39 GB, 7086 pruned, 61 checked
sample-pruner: freed 0.37 GB, 7090 pruned, 61 checked
sample-pruner: freed 0.50 GB, 7095 pruned, 61 checked
sample-pruner: freed 0.48 GB, 7100 pruned, 61 checked
sample-pruner: freed 0.80 GB, 7107 pruned, 61 checked
sample-pruner: freed 0.23 GB, 7112 pruned, 61 checked
sample-pruner: freed 0.09 GB, 7113 pruned, 61 checked
sample-pruner: freed 0.75 GB, 7122 pruned, 61 checked
sample-pruner: freed 0.39 GB, 7126 pruned, 61 checked
sample-pruner: freed 0.77 GB, 7134 pruned, 61 checked
sample-pruner: freed 0.14 GB, 7136 pruned, 61 checked
sample-pruner: freed 0.34 GB, 7139 pruned, 61 checked
sample-pruner: freed 0.45 GB, 7143 pruned, 61 checked
sample-pruner: freed 0.81 GB, 7151 pruned, 61 checked
sample-pruner: freed 0.40 GB, 7155 pruned, 61 checked
sample-pruner: freed 0.60 GB, 7163 pruned, 61 checked
sample-pruner: freed 0.38 GB, 7170 pruned, 61 checked
sample-pruner: freed 0.51 GB, 7176 pruned, 61 checked
sample-pruner: freed 0.47 GB, 7181 pruned, 61 checked
sample-pruner: freed 0.33 GB, 7184 pruned, 61 checked
sample-pruner: freed 0.61 GB, 7190 pruned, 61 checked
sample-pruner: freed 0.48 GB, 7195 pruned, 61 checked
sample-pruner: freed 0.74 GB, 7205 pruned, 61 checked
sample-pruner: freed 0.35 GB, 7208 pruned, 61 checked
sample-pruner: freed 0.50 GB, 7214 pruned, 61 checked
sample-pruner: freed 0.43 GB, 7220 pruned, 61 checked
sample-pruner: freed 0.53 GB, 7226 pruned, 61 checked
sample-pruner: freed 0.71 GB, 7236 pruned, 61 checked
sample-pruner: freed 0.07 GB, 7237 pruned, 61 checked
sample-pruner: freed 0.75 GB, 7244 pruned, 61 checked
sample-pruner: freed 0.36 GB, 7250 pruned, 61 checked
sample-pruner: freed 0.50 GB, 7255 pruned, 61 checked
sample-pruner: freed 0.58 GB, 7261 pruned, 61 checked
sample-pruner: freed 0.69 GB, 7269 pruned, 61 checked
sample-pruner: freed 0.73 GB, 7277 pruned, 61 checked
sample-pruner: freed 0.50 GB, 7283 pruned, 61 checked
sample-pruner: freed 0.27 GB, 7286 pruned, 61 checked
sample-pruner: freed 0.44 GB, 7290 pruned, 61 checked
sample-pruner: freed 0.59 GB, 7298 pruned, 61 checked
sample-pruner: freed 0.38 GB, 7303 pruned, 61 checked
sample-pruner: freed 0.71 GB, 7313 pruned, 61 checked
sample-pruner: freed 0.74 GB, 7321 pruned, 61 checked
sample-pruner: freed 0.47 GB, 7326 pruned, 61 checked
sample-pruner: freed 0.41 GB, 7329 pruned, 61 checked
sample-pruner: freed 0.23 GB, 7332 pruned, 61 checked
sample-pruner: freed 0.19 GB, 7334 pruned, 61 checked
sample-pruner: freed 0.73 GB, 7342 pruned, 61 checked
sample-pruner: freed 0.33 GB, 7346 pruned, 61 checked
sample-pruner: freed 0.88 GB, 7356 pruned, 61 checked
sample-pruner: freed 0.19 GB, 7358 pruned, 61 checked
sample-pruner: freed 0.77 GB, 7365 pruned, 61 checked
sample-pruner: freed 0.31 GB, 7369 pruned, 61 checked
sample-pruner: freed 0.40 GB, 7373 pruned, 61 checked
sample-pruner: freed 0.08 GB, 7374 pruned, 61 checked
sample-pruner: freed 0.30 GB, 7376 pruned, 61 checked
sample-pruner: freed 0.50 GB, 7380 pruned, 61 checked
sample-pruner: freed 0.28 GB, 7383 pruned, 61 checked
sample-pruner: freed 0.63 GB, 7390 pruned, 61 checked
sample-pruner: freed 0.90 GB, 7400 pruned, 61 checked
sample-pruner: freed 0.87 GB, 7412 pruned, 61 checked
sample-pruner: freed 0.15 GB, 7414 pruned, 61 checked
sample-pruner: freed 0.35 GB, 7417 pruned, 61 checked
sample-pruner: freed 0.60 GB, 7425 pruned, 61 checked
sample-pruner: freed 0.26 GB, 7428 pruned, 61 checked
sample-pruner: freed 1.02 GB, 7438 pruned, 61 checked
sample-pruner: freed 0.71 GB, 7448 pruned, 61 checked
sample-pruner: freed 0.66 GB, 7454 pruned, 61 checked
sample-pruner: freed 0.63 GB, 7461 pruned, 61 checked
sample-pruner: freed 0.18 GB, 7464 pruned, 61 checked
sample-pruner: freed 0.20 GB, 7466 pruned, 61 checked
sample-pruner: freed 0.60 GB, 7472 pruned, 61 checked
sample-pruner: freed 0.81 GB, 7482 pruned, 61 checked
sample-pruner: freed 0.63 GB, 7489 pruned, 61 checked
sample-pruner: freed 0.22 GB, 7492 pruned, 61 checked
sample-pruner: freed 0.09 GB, 7493 pruned, 61 checked
sample-pruner: freed 0.35 GB, 7497 pruned, 61 checked
sample-pruner: freed 0.64 GB, 7503 pruned, 61 checked
sample-pruner: freed 0.41 GB, 7506 pruned, 61 checked
sample-pruner: freed 0.99 GB, 7517 pruned, 61 checked
sample-pruner: freed 0.34 GB, 7521 pruned, 61 checked
sample-pruner: freed 0.43 GB, 7525 pruned, 61 checked
sample-pruner: freed 0.34 GB, 7528 pruned, 61 checked
sample-pruner: freed 0.77 GB, 7537 pruned, 61 checked
sample-pruner: freed 0.46 GB, 7542 pruned, 61 checked
sample-pruner: freed 0.41 GB, 7547 pruned, 61 checked
sample-pruner: freed 0.74 GB, 7555 pruned, 61 checked
sample-pruner: freed 0.88 GB, 7565 pruned, 61 checked
sample-pruner: freed 1.04 GB, 7578 pruned, 61 checked
sample-pruner: freed 0.47 GB, 7586 pruned, 61 checked
sample-pruner: freed 0.64 GB, 7594 pruned, 61 checked
sample-pruner: freed 0.40 GB, 7599 pruned, 61 checked
sample-pruner: freed 0.33 GB, 7603 pruned, 61 checked
sample-pruner: freed 0.91 GB, 7614 pruned, 61 checked
sample-pruner: freed 0.60 GB, 7622 pruned, 61 checked
sample-pruner: freed 0.58 GB, 7628 pruned, 61 checked
sample-pruner: freed 0.64 GB, 7635 pruned, 61 checked
sample-pruner: freed 0.56 GB, 7642 pruned, 61 checked
sample-pruner: freed 0.68 GB, 7650 pruned, 61 checked
sample-pruner: freed 0.33 GB, 7655 pruned, 61 checked
sample-pruner: freed 0.62 GB, 7664 pruned, 61 checked
sample-pruner: freed 0.31 GB, 7667 pruned, 61 checked
sample-pruner: freed 0.44 GB, 7672 pruned, 61 checked
sample-pruner: freed 0.67 GB, 7678 pruned, 61 checked
sample-pruner: freed 0.77 GB, 7688 pruned, 61 checked
sample-pruner: freed 0.66 GB, 7695 pruned, 61 checked
sample-pruner: freed 0.10 GB, 7696 pruned, 61 checked
sample-pruner: freed 0.40 GB, 7700 pruned, 61 checked
sample-pruner: freed 0.41 GB, 7705 pruned, 61 checked
sample-pruner: freed 0.53 GB, 7712 pruned, 61 checked
sample-pruner: freed 0.37 GB, 7716 pruned, 61 checked
sample-pruner: freed 0.86 GB, 7724 pruned, 61 checked
sample-pruner: freed 0.21 GB, 7726 pruned, 61 checked
sample-pruner: freed 0.51 GB, 7731 pruned, 61 checked
sample-pruner: freed 0.48 GB, 7737 pruned, 61 checked
sample-pruner: freed 0.22 GB, 7740 pruned, 61 checked
sample-pruner: freed 0.25 GB, 7742 pruned, 61 checked
sample-pruner: freed 0.28 GB, 7745 pruned, 61 checked
sample-pruner: freed 0.54 GB, 7751 pruned, 61 checked
sample-pruner: freed 0.31 GB, 7756 pruned, 61 checked
sample-pruner: freed 0.52 GB, 7760 pruned, 61 checked
sample-pruner: freed 1.11 GB, 7770 pruned, 61 checked
sample-pruner: freed 0.32 GB, 7776 pruned, 61 checked
sample-pruner: freed 0.29 GB, 7779 pruned, 61 checked
sample-pruner: freed 0.03 GB, 7779 pruned, 61 checked
sample-pruner: freed 1.04 GB, 7790 pruned, 61 checked
sample-pruner: freed 0.44 GB, 7795 pruned, 61 checked
sample-pruner: freed 0.37 GB, 7799 pruned, 61 checked
sample-pruner: freed 0.91 GB, 7811 pruned, 61 checked
sample-pruner: freed 0.57 GB, 7817 pruned, 61 checked
sample-pruner: freed 0.54 GB, 7823 pruned, 61 checked
sample-pruner: freed 0.57 GB, 7829 pruned, 61 checked
sample-pruner: freed 0.24 GB, 7832 pruned, 61 checked
sample-pruner: freed 0.30 GB, 7835 pruned, 61 checked
sample-pruner: freed 0.61 GB, 7842 pruned, 61 checked
sample-pruner: freed 0.55 GB, 7848 pruned, 61 checked
sample-pruner: freed 0.65 GB, 7857 pruned, 61 checked
sample-pruner: freed 0.64 GB, 7863 pruned, 61 checked
sample-pruner: freed 0.68 GB, 7871 pruned, 61 checked
sample-pruner: freed 0.25 GB, 7873 pruned, 61 checked
sample-pruner: freed 0.60 GB, 7882 pruned, 61 checked
sample-pruner: freed 0.14 GB, 7884 pruned, 61 checked
sample-pruner: freed 0.38 GB, 7889 pruned, 61 checked
sample-pruner: freed 0.37 GB, 7893 pruned, 61 checked
sample-pruner: freed 0.92 GB, 7902 pruned, 61 checked
sample-pruner: freed 0.52 GB, 7908 pruned, 61 checked
sample-pruner: freed 0.75 GB, 7917 pruned, 61 checked
sample-pruner: freed 0.34 GB, 7921 pruned, 61 checked
sample-pruner: freed 0.20 GB, 7922 pruned, 61 checked
sample-pruner: freed 0.20 GB, 7924 pruned, 61 checked
sample-pruner: freed 0.60 GB, 7931 pruned, 61 checked
sample-pruner: freed 1.13 GB, 7942 pruned, 61 checked
sample-pruner: freed 0.60 GB, 7950 pruned, 61 checked
sample-pruner: freed 1.01 GB, 7961 pruned, 61 checked
sample-pruner: freed 0.41 GB, 7966 pruned, 61 checked
sample-pruner: freed 0.22 GB, 7969 pruned, 61 checked
sample-pruner: freed 0.37 GB, 7973 pruned, 61 checked
sample-pruner: freed 0.56 GB, 7981 pruned, 61 checked
sample-pruner: freed 1.10 GB, 7995 pruned, 61 checked
sample-pruner: freed 0.54 GB, 8001 pruned, 61 checked
sample-pruner: freed 0.52 GB, 8006 pruned, 61 checked
sample-pruner: freed 0.37 GB, 8010 pruned, 61 checked
sample-pruner: freed 0.61 GB, 8016 pruned, 61 checked
sample-pruner: freed 0.08 GB, 8017 pruned, 61 checked
sample-pruner: freed 0.49 GB, 8022 pruned, 61 checked
sample-pruner: freed 0.77 GB, 8032 pruned, 61 checked
sample-pruner: freed 0.35 GB, 8039 pruned, 61 checked
sample-pruner: freed 0.32 GB, 8044 pruned, 61 checked
sample-pruner: freed 0.74 GB, 8050 pruned, 61 checked
sample-pruner: freed 0.49 GB, 8055 pruned, 61 checked
sample-pruner: freed 0.66 GB, 8067 pruned, 61 checked
sample-pruner: freed 0.76 GB, 8075 pruned, 61 checked
sample-pruner: freed 0.42 GB, 8080 pruned, 61 checked
sample-pruner: freed 0.68 GB, 8088 pruned, 61 checked
sample-pruner: freed 0.21 GB, 8091 pruned, 61 checked
sample-pruner: freed 0.52 GB, 8097 pruned, 61 checked
sample-pruner: freed 0.51 GB, 8102 pruned, 61 checked
sample-pruner: freed 0.20 GB, 8104 pruned, 61 checked
sample-pruner: freed 0.87 GB, 8114 pruned, 61 checked
sample-pruner: freed 0.91 GB, 8126 pruned, 61 checked
sample-pruner: freed 0.68 GB, 8135 pruned, 61 checked
sample-pruner: freed 0.52 GB, 8141 pruned, 61 checked
sample-pruner: freed 0.42 GB, 8149 pruned, 61 checked
sample-pruner: freed 0.18 GB, 8151 pruned, 61 checked
sample-pruner: freed 0.39 GB, 8157 pruned, 61 checked
sample-pruner: freed 0.08 GB, 8158 pruned, 61 checked
sample-pruner: freed 0.09 GB, 8159 pruned, 61 checked
sample-pruner: freed 0.43 GB, 8163 pruned, 61 checked
sample-pruner: freed 0.36 GB, 8167 pruned, 61 checked
sample-pruner: freed 0.37 GB, 8171 pruned, 61 checked
sample-pruner: freed 0.07 GB, 8172 pruned, 61 checked
sample-pruner: freed 0.35 GB, 8175 pruned, 61 checked
sample-pruner: freed 0.19 GB, 8178 pruned, 61 checked
sample-pruner: freed 0.28 GB, 8181 pruned, 61 checked
sample-pruner: freed 0.19 GB, 8183 pruned, 61 checked
sample-pruner: freed 0.53 GB, 8189 pruned, 61 checked
sample-pruner: freed 0.28 GB, 8193 pruned, 61 checked
sample-pruner: freed 0.34 GB, 8196 pruned, 61 checked
sample-pruner: freed 0.78 GB, 8204 pruned, 61 checked
sample-pruner: freed 0.35 GB, 8207 pruned, 61 checked
sample-pruner: freed 0.12 GB, 8208 pruned, 61 checked
sample-pruner: freed 0.10 GB, 8209 pruned, 61 checked
sample-pruner: freed 0.44 GB, 8214 pruned, 61 checked
sample-pruner: freed 0.21 GB, 8216 pruned, 61 checked
sample-pruner: freed 0.29 GB, 8220 pruned, 61 checked
sample-pruner: freed 0.13 GB, 8222 pruned, 61 checked
sample-pruner: freed 0.14 GB, 8224 pruned, 61 checked
sample-pruner: freed 0.12 GB, 8225 pruned, 61 checked
sample-pruner: freed 0.12 GB, 8226 pruned, 61 checked
sample-pruner: freed 0.53 GB, 8233 pruned, 61 checked
sample-pruner: freed 0.74 GB, 8242 pruned, 61 checked
sample-pruner: freed 0.30 GB, 8244 pruned, 61 checked
sample-pruner: freed 0.41 GB, 8249 pruned, 61 checked
sample-pruner: freed 0.21 GB, 8252 pruned, 61 checked
sample-pruner: freed 0.33 GB, 8257 pruned, 61 checked
sample-pruner: freed 0.23 GB, 8260 pruned, 61 checked
sample-pruner: freed 0.40 GB, 8264 pruned, 61 checked
sample-pruner: freed 0.08 GB, 8265 pruned, 61 checked
sample-pruner: freed 0.32 GB, 8268 pruned, 61 checked
sample-pruner: freed 0.26 GB, 8273 pruned, 61 checked
sample-pruner: freed 0.34 GB, 8276 pruned, 61 checked
sample-pruner: freed 0.44 GB, 8281 pruned, 61 checked
sample-pruner: freed 0.11 GB, 8282 pruned, 61 checked
sample-pruner: freed 0.32 GB, 8288 pruned, 61 checked
sample-pruner: freed 0.20 GB, 8290 pruned, 61 checked
sample-pruner: freed 0.35 GB, 8293 pruned, 61 checked
sample-pruner: freed 0.69 GB, 8301 pruned, 61 checked
sample-pruner: freed 0.40 GB, 8305 pruned, 61 checked
sample-pruner: freed 0.55 GB, 8311 pruned, 61 checked
sample-pruner: freed 0.24 GB, 8314 pruned, 61 checked
sample-pruner: freed 0.23 GB, 8317 pruned, 61 checked
sample-pruner: freed 0.36 GB, 8321 pruned, 61 checked
sample-pruner: freed 0.50 GB, 8330 pruned, 61 checked
sample-pruner: freed 0.15 GB, 8332 pruned, 61 checked
sample-pruner: freed 0.15 GB, 8333 pruned, 61 checked
sample-pruner: freed 0.56 GB, 8339 pruned, 61 checked
sample-pruner: freed 0.26 GB, 8341 pruned, 61 checked
sample-pruner: freed 0.26 GB, 8343 pruned, 61 checked
sample-pruner: freed 0.26 GB, 8346 pruned, 61 checked
sample-pruner: freed 0.44 GB, 8350 pruned, 61 checked
sample-pruner: freed 0.27 GB, 8353 pruned, 61 checked
sample-pruner: freed 0.18 GB, 8355 pruned, 61 checked
sample-pruner: freed 0.28 GB, 8357 pruned, 61 checked
sample-pruner: freed 0.20 GB, 8360 pruned, 61 checked
sample-pruner: freed 0.20 GB, 8363 pruned, 61 checked
sample-pruner: freed 0.40 GB, 8368 pruned, 61 checked
sample-pruner: freed 0.24 GB, 8371 pruned, 61 checked
sample-pruner: freed 0.59 GB, 8377 pruned, 61 checked
sample-pruner: freed 0.48 GB, 8383 pruned, 61 checked
sample-pruner: freed 0.33 GB, 8387 pruned, 61 checked
sample-pruner: freed 0.33 GB, 8390 pruned, 61 checked
sample-pruner: freed 0.41 GB, 8396 pruned, 61 checked
sample-pruner: freed 0.31 GB, 8400 pruned, 61 checked
sample-pruner: freed 0.39 GB, 8404 pruned, 61 checked
sample-pruner: freed 0.25 GB, 8407 pruned, 61 checked
sample-pruner: freed 0.44 GB, 8413 pruned, 61 checked
sample-pruner: freed 0.37 GB, 8417 pruned, 61 checked
sample-pruner: freed 0.42 GB, 8421 pruned, 61 checked
sample-pruner: freed 0.39 GB, 8427 pruned, 61 checked
sample-pruner: freed 0.09 GB, 8429 pruned, 61 checked
sample-pruner: freed 0.29 GB, 8432 pruned, 61 checked
sample-pruner: freed 0.50 GB, 8438 pruned, 61 checked
sample-pruner: freed 0.32 GB, 8444 pruned, 61 checked
sample-pruner: freed 0.43 GB, 8449 pruned, 61 checked
sample-pruner: freed 0.50 GB, 8455 pruned, 61 checked
sample-pruner: freed 0.09 GB, 8456 pruned, 61 checked
sample-pruner: freed 0.51 GB, 8462 pruned, 61 checked
sample-pruner: freed 0.36 GB, 8465 pruned, 61 checked
sample-pruner: freed 0.27 GB, 8469 pruned, 61 checked
sample-pruner: freed 0.10 GB, 8471 pruned, 61 checked
sample-pruner: freed 0.32 GB, 8475 pruned, 61 checked
sample-pruner: freed 0.32 GB, 8478 pruned, 61 checked
sample-pruner: freed 0.42 GB, 8482 pruned, 61 checked
sample-pruner: freed 0.52 GB, 8486 pruned, 61 checked
sample-pruner: freed 0.49 GB, 8492 pruned, 61 checked
sample-pruner: freed 0.26 GB, 8495 pruned, 61 checked
sample-pruner: freed 0.19 GB, 8497 pruned, 61 checked
sample-pruner: freed 0.09 GB, 8498 pruned, 61 checked
sample-pruner: freed 0.38 GB, 8502 pruned, 61 checked
sample-pruner: freed 0.16 GB, 8505 pruned, 61 checked
sample-pruner: freed 0.18 GB, 8506 pruned, 61 checked
sample-pruner: freed 0.67 GB, 8513 pruned, 61 checked
sample-pruner: freed 0.34 GB, 8516 pruned, 61 checked
sample-pruner: freed 0.10 GB, 8517 pruned, 61 checked
sample-pruner: freed 0.62 GB, 8522 pruned, 61 checked
sample-pruner: freed 0.46 GB, 8528 pruned, 61 checked
sample-pruner: freed 0.07 GB, 8529 pruned, 61 checked
sample-pruner: freed 0.39 GB, 8533 pruned, 61 checked
sample-pruner: freed 0.27 GB, 8536 pruned, 61 checked
sample-pruner: freed 0.51 GB, 8542 pruned, 61 checked
sample-pruner: freed 0.20 GB, 8544 pruned, 61 checked
sample-pruner: freed 0.03 GB, 8544 pruned, 61 checked
sample-pruner: freed 0.31 GB, 8549 pruned, 61 checked
sample-pruner: freed 0.63 GB, 8558 pruned, 61 checked
sample-pruner: freed 0.33 GB, 8563 pruned, 61 checked
sample-pruner: freed 0.65 GB, 8572 pruned, 61 checked
sample-pruner: freed 0.09 GB, 8573 pruned, 61 checked
sample-pruner: freed 0.16 GB, 8574 pruned, 61 checked
sample-pruner: freed 0.54 GB, 8580 pruned, 61 checked
sample-pruner: freed 0.22 GB, 8582 pruned, 61 checked
sample-pruner: freed 0.35 GB, 8585 pruned, 61 checked
sample-pruner: freed 0.35 GB, 8590 pruned, 61 checked
sample-pruner: freed 0.28 GB, 8593 pruned, 61 checked
sample-pruner: freed 0.51 GB, 8598 pruned, 61 checked
sample-pruner: freed 0.23 GB, 8600 pruned, 61 checked
sample-pruner: freed 0.14 GB, 8602 pruned, 61 checked
sample-pruner: freed 0.17 GB, 8604 pruned, 61 checked
sample-pruner: freed 0.22 GB, 8607 pruned, 61 checked
sample-pruner: freed 0.50 GB, 8612 pruned, 61 checked
sample-pruner: freed 0.25 GB, 8614 pruned, 61 checked
sample-pruner: freed 0.21 GB, 8617 pruned, 61 checked
sample-pruner: freed 0.20 GB, 8619 pruned, 61 checked
sample-pruner: freed 0.48 GB, 8623 pruned, 61 checked
sample-pruner: freed 0.42 GB, 8628 pruned, 61 checked
sample-pruner: freed 0.08 GB, 8629 pruned, 61 checked
sample-pruner: freed 0.58 GB, 8636 pruned, 61 checked
sample-pruner: freed 0.33 GB, 8642 pruned, 61 checked
sample-pruner: freed 0.63 GB, 8650 pruned, 61 checked
sample-pruner: freed 0.35 GB, 8653 pruned, 61 checked
sample-pruner: freed 0.07 GB, 8654 pruned, 61 checked
sample-pruner: freed 0.54 GB, 8659 pruned, 61 checked
sample-pruner: freed 0.32 GB, 8665 pruned, 61 checked
sample-pruner: freed 0.38 GB, 8669 pruned, 61 checked
sample-pruner: freed 0.41 GB, 8673 pruned, 61 checked
sample-pruner: freed 0.25 GB, 8676 pruned, 61 checked
sample-pruner: freed 0.64 GB, 8684 pruned, 61 checked
sample-pruner: freed 0.50 GB, 8692 pruned, 61 checked
sample-pruner: freed 0.19 GB, 8696 pruned, 61 checked
sample-pruner: freed 0.22 GB, 8699 pruned, 61 checked
sample-pruner: freed 0.40 GB, 8705 pruned, 61 checked
sample-pruner: freed 0.26 GB, 8709 pruned, 61 checked
sample-pruner: freed 0.15 GB, 8711 pruned, 61 checked
sample-pruner: freed 0.30 GB, 8714 pruned, 61 checked
sample-pruner: freed 0.65 GB, 8722 pruned, 61 checked
sample-pruner: freed 0.30 GB, 8725 pruned, 61 checked
sample-pruner: freed 0.17 GB, 8728 pruned, 61 checked
sample-pruner: freed 0.40 GB, 8733 pruned, 61 checked
sample-pruner: freed 0.51 GB, 8740 pruned, 61 checked
sample-pruner: freed 0.24 GB, 8744 pruned, 61 checked
sample-pruner: freed 0.33 GB, 8748 pruned, 61 checked
sample-pruner: freed 0.42 GB, 8753 pruned, 61 checked
sample-pruner: freed 0.19 GB, 8754 pruned, 61 checked
sample-pruner: freed 0.38 GB, 8758 pruned, 61 checked
sample-pruner: freed 0.22 GB, 8760 pruned, 61 checked
sample-pruner: freed 0.39 GB, 8765 pruned, 61 checked
sample-pruner: freed 0.40 GB, 8768 pruned, 61 checked
sample-pruner: freed 0.31 GB, 8774 pruned, 61 checked
sample-pruner: freed 0.21 GB, 8776 pruned, 61 checked
sample-pruner: freed 0.36 GB, 8780 pruned, 61 checked
sample-pruner: freed 0.39 GB, 8784 pruned, 61 checked
sample-pruner: freed 0.27 GB, 8787 pruned, 61 checked
sample-pruner: freed 0.35 GB, 8791 pruned, 61 checked
sample-pruner: freed 0.57 GB, 8798 pruned, 61 checked
sample-pruner: freed 0.24 GB, 8801 pruned, 61 checked
sample-pruner: freed 0.35 GB, 8806 pruned, 61 checked
sample-pruner: freed 0.75 GB, 8815 pruned, 61 checked
sample-pruner: freed 0.28 GB, 8818 pruned, 61 checked
sample-pruner: freed 0.44 GB, 8823 pruned, 61 checked
sample-pruner: freed 0.61 GB, 8831 pruned, 61 checked
sample-pruner: freed 0.21 GB, 8834 pruned, 61 checked
sample-pruner: freed 0.42 GB, 8840 pruned, 61 checked
sample-pruner: freed 0.31 GB, 8844 pruned, 61 checked
sample-pruner: freed 0.51 GB, 8850 pruned, 61 checked
sample-pruner: freed 0.16 GB, 8852 pruned, 61 checked
sample-pruner: freed 0.27 GB, 8856 pruned, 61 checked
sample-pruner: freed 0.39 GB, 8860 pruned, 61 checked
sample-pruner: freed 0.31 GB, 8863 pruned, 61 checked
sample-pruner: freed 0.16 GB, 8865 pruned, 61 checked
sample-pruner: freed 0.41 GB, 8871 pruned, 61 checked
sample-pruner: freed 0.33 GB, 8875 pruned, 61 checked
sample-pruner: freed 0.33 GB, 8879 pruned, 61 checked
sample-pruner: freed 0.29 GB, 8883 pruned, 61 checked
sample-pruner: freed 0.21 GB, 8886 pruned, 61 checked
sample-pruner: freed 0.26 GB, 8889 pruned, 61 checked
sample-pruner: freed 0.58 GB, 8894 pruned, 61 checked
sample-pruner: freed 0.79 GB, 8902 pruned, 61 checked
sample-pruner: freed 0.23 GB, 8906 pruned, 61 checked
sample-pruner: freed 0.23 GB, 8910 pruned, 61 checked
sample-pruner: freed 0.55 GB, 8916 pruned, 61 checked
sample-pruner: freed 0.43 GB, 8921 pruned, 61 checked
sample-pruner: freed 0.33 GB, 8924 pruned, 61 checked
sample-pruner: freed 0.30 GB, 8928 pruned, 61 checked
sample-pruner: freed 0.18 GB, 8930 pruned, 61 checked
sample-pruner: freed 0.43 GB, 8934 pruned, 61 checked
sample-pruner: freed 0.58 GB, 8940 pruned, 61 checked
sample-pruner: freed 0.15 GB, 8942 pruned, 61 checked
sample-pruner: freed 0.18 GB, 8944 pruned, 61 checked
sample-pruner: freed 0.32 GB, 8947 pruned, 61 checked
sample-pruner: freed 0.44 GB, 8952 pruned, 61 checked
sample-pruner: freed 0.36 GB, 8957 pruned, 61 checked
sample-pruner: freed 0.39 GB, 8960 pruned, 61 checked
sample-pruner: freed 0.26 GB, 8964 pruned, 61 checked
sample-pruner: freed 0.43 GB, 8969 pruned, 61 checked
sample-pruner: freed 0.18 GB, 8971 pruned, 61 checked
sample-pruner: freed 0.36 GB, 8975 pruned, 61 checked
sample-pruner: freed 0.30 GB, 8980 pruned, 61 checked
sample-pruner: freed 0.32 GB, 8983 pruned, 61 checked
sample-pruner: freed 0.22 GB, 8985 pruned, 61 checked
sample-pruner: freed 0.30 GB, 8988 pruned, 61 checked
sample-pruner: freed 0.21 GB, 8990 pruned, 61 checked
sample-pruner: freed 0.54 GB, 8997 pruned, 61 checked
sample-pruner: freed 0.27 GB, 9000 pruned, 61 checked
sample-pruner: freed 0.15 GB, 9002 pruned, 61 checked
